61,77,True,1,0
60,77,False,0,0
61,78,True,1,0
60,78,False,0,0
61,79,True,1,0
60,79,False,0,0
61,80,True,1,0
60,80,False,0,0
61,81,True,1,0
60,81,False,0,0
61,82,True,1,0
60,82,False,0,0
61,83,True,1,0
60,83,False,0,0
61,84,True,1,0
60,84,False,0,0
61,85,True,1,0
60,85,False,0,0
61,86,True,1,0
60,86,False,0,0
61,87,True,1,0
60,87,False,0,0
61,88,True,1,0
60,88,False,0,0
61,89,True,1,0
60,89,False,0,0
61,90,True,1,0
60,90,False,0,0
61,91,True,1,0
60,91,False,0,0
61,92,True,1,0
60,92,False,0,0
61,93,True,1,0
60,93,False,0,0
61,94,True,1,0
60,94,False,0,0
61,95,True,1,0
60,95,False,0,0
61,96,True,1,0
60,96,False,0,0
61,97,True,1,0
60,97,False,0,0
61,98,True,1,0
60,98,False,0,0
61,99,True,1,0
60,99,False,0,0
61,100,True,1,0
60,100,False,0,0
61,101,True,1,0
60,101,False,0,0
61,102,True,1,0
60,102,False,0,0
61,103,True,1,0
60,103,False,0,0
61,104,True,1,0
60,104,False,0,0
61,105,True,1,0
60,105,False,0,0
61,106,True,1,0
60,106,False,0,0
61,107,True,1,0
60,107,False,0,0
61,108,True,1,0
60,108,False,0,0
61,109,True,1,0
60,109,False,0,0
61,110,True,1,0
60,110,False,0,0
61,111,True,1,0
60,111,False,0,0
61,112,True,1,0
60,112,False,0,0
61,113,True,1,0
60,113,False,0,0
61,114,True,1,0
60,114,False,0,0
61,115,True,1,0
60,115,False,0,0
61,116,True,1,0
60,116,False,0,0
61,117,True,1,0
60,117,False,0,0
61,118,True,1,0
60,118,False,0,0
61,119,True,1,0
60,119,False,0,0
61,120,True,1,0
60,120,False,0,0
61,121,True,1,0
60,121,False,0,0
61,122,True,1,0
60,122,False,0,0
61,123,True,1,0
60,123,False,0,0
61,124,True,1,0
60,124,False,0,0
61,125,True,1,0
60,125,False,0,0
61,126,True,1,0
60,126,False,0,0
61,127,True,1,0
60,127,False,0,0
61,128,True,1,0
60,128,False,0,0
61,129,True,1,0
60,129,False,0,0
61,130,True,1,0
60,130,False,0,0
61,131,True,1,0
60,131,False,0,0
61,132,True,1,0
60,132,False,0,0
61,133,True,1,0
60,133,False,0,0
61,134,True,1,0
60,134,False,0,0
61,135,True,1,0
60,135,False,0,0
61,136,True,1,0
60,136,False,0,0
61,137,True,1,0
60,137,False,0,0
61,138,True,1,0
60,138,False,0,0
61,139,True,1,0
60,139,False,0,0
61,140,True,1,0
60,140,False,0,0
61,141,True,1,0
60,141,False,0,0
61,142,True,1,0
60,142,False,0,0
61,143,True,1,0
60,143,False,0,0
61,144,True,1,0
60,144,False,0,0
61,145,True,1,0
60,145,False,0,0
61,146,True,1,0
60,146,False,0,0
61,147,True,1,0
60,147,False,0,0
61,148,True,1,0
60,148,False,0,0
61,149,True,1,0
60,149,False,0,0
61,150,True,1,0
60,150,False,0,0
61,151,True,1,0
60,151,False,0,0
61,152,True,1,0
60,152,False,0,0
61,153,True,1,0
60,153,False,0,0
61,154,True,1,0
60,154,False,0,0
61,155,True,1,0
60,155,False,0,0
61,156,True,1,0
60,156,False,0,0
61,157,True,1,0
60,157,False,0,0
61,158,True,1,0
60,158,False,0,0
61,159,True,1,0
60,159,False,0,0
61,160,True,1,0
60,160,False,0,0
61,161,True,1,0
60,161,False,0,0
61,162,True,1,0
60,162,False,0,0
61,163,True,1,0
60,163,False,0,0
61,164,True,1,0
60,164,False,0,0
61,165,True,1,0
60,165,False,0,0
61,166,True,1,0
60,166,False,0,0
61,167,True,1,0
60,167,False,0,0
61,168,True,1,0
60,168,False,0,0
61,169,True,1,0
60,169,False,0,0
61,170,True,1,0
60,170,False,0,0
61,171,True,1,0
60,171,False,0,0
61,172,True,1,0
60,172,False,0,0
61,173,True,1,0
60,173,False,0,0
61,174,True,1,0
60,174,False,0,0
61,175,True,1,0
60,175,False,0,0
61,176,True,1,0
60,176,False,0,0
61,177,True,1,0
60,177,False,0,0
61,178,True,1,0
60,178,False,0,0
61,179,True,1,0
60,179,False,0,0
61,180,True,1,0
60,180,False,0,0
61,181,True,1,0
60,181,False,0,0
61,182,True,1,0
60,182,False,0,0
61,183,True,1,0
60,183,False,0,0
61,184,True,1,0
60,184,False,0,0
61,185,True,1,0
60,185,False,0,0
61,186,True,1,0
60,186,False,0,0
61,187,True,1,0
60,187,False,0,0
61,188,True,1,0
60,188,False,0,0
61,189,True,1,0
60,189,False,0,0
61,190,True,1,0
60,190,False,0,0
61,191,True,1,0
60,191,False,0,0
61,192,True,1,0
60,192,False,0,0
61,193,True,1,0
60,193,False,0,0
61,194,True,1,0
60,194,False,0,0
61,195,True,1,0
60,195,False,0,0
61,196,True,1,0
60,196,False,0,0
61,197,True,1,0
60,197,False,0,0
61,198,True,1,0
60,198,False,0,0
61,199,True,1,0
60,199,False,0,0
61,200,True,1,0
60,200,False,0,0
61,201,True,1,0
60,201,False,0,0
61,202,True,1,0
60,202,False,0,0
61,203,True,1,0
60,203,False,0,0
61,204,True,1,0
60,204,False,0,0
61,205,True,1,0
60,205,False,0,0
61,206,True,1,0
60,206,False,0,0
61,207,True,1,0
60,207,False,0,0
61,208,True,1,0
60,208,False,0,0
61,209,True,1,0
60,209,False,0,0
61,210,True,1,0
60,210,False,0,0
61,211,True,1,0
60,211,False,0,0
61,212,True,1,0
60,212,False,0,0
61,213,True,1,0
60,213,False,0,0
61,214,True,1,0
60,214,False,0,0
61,215,True,1,0
60,215,False,0,0
61,216,True,1,0
60,216,False,0,0
61,217,True,1,0
60,217,False,0,0
61,218,True,1,0
60,218,False,0,0
61,219,True,1,0
60,219,False,0,0
61,220,True,1,0
60,220,False,0,0
61,221,True,1,0
60,221,False,0,0
61,222,True,1,0
60,222,False,0,0
61,223,True,1,0
60,223,False,0,0
61,224,True,1,0
60,224,False,0,0
61,225,True,1,0
60,225,False,0,0
61,226,True,1,0
60,226,False,0,0
61,227,True,1,0
60,227,False,0,0
61,228,True,1,0
60,228,False,0,0
61,229,True,1,0
60,229,False,0,0
61,230,True,1,0
60,230,False,0,0
61,231,True,1,0
60,231,False,0,0
61,232,True,1,0
60,232,False,0,0
61,233,True,1,0
60,233,False,0,0
61,234,True,1,0
60,234,False,0,0
61,235,True,1,0
60,235,False,0,0
61,236,True,1,0
60,236,False,0,0
61,237,True,1,0
60,237,False,0,0
61,238,True,1,0
60,238,False,0,0
61,239,True,1,0
60,239,False,0,0
61,240,True,1,0
60,240,False,0,0
61,241,True,1,0
60,241,False,0,0
61,242,True,1,0
60,242,False,0,0
61,243,True,1,0
60,243,False,0,0
61,244,True,1,0
60,244,False,0,0
61,245,True,1,0
60,245,False,0,0
61,246,True,1,0
60,246,False,0,0
61,247,True,1,0
60,247,False,0,0
61,248,True,1,0
60,248,False,0,0
61,249,True,1,0
60,249,False,0,0
61,250,True,1,0
60,250,False,0,0
61,251,True,1,0
60,251,False,0,0
61,252,True,1,0
60,252,False,0,0
61,253,True,1,0
60,253,False,0,0
61,254,True,1,0
60,254,False,0,0
61,255,True,1,0
60,255,False,0,0
65,1,True,1,0
64,1,False,0,0
65,2,True,1,0
64,2,False,0,0
65,3,True,1,0
64,3,False,0,0
65,4,True,1,0
64,4,False,0,0
65,5,True,1,0
64,5,False,0,0
65,6,True,1,0
64,6,False,0,0
65,7,True,1,0
64,7,False,0,0
65,8,True,1,0
64,8,False,0,0
65,9,True,1,0
64,9,False,0,0
65,10,True,1,0
64,10,False,0,0
65,11,True,1,0
64,11,False,0,0
65,12,True,1,0
64,12,False,0,0
65,13,True,1,0
64,13,False,0,0
65,14,True,1,0
64,14,False,0,0
65,15,True,1,0
64,15,False,0,0
65,16,True,1,0
64,16,False,0,0
65,17,True,1,0
64,17,False,0,0
65,18,True,1,0
64,18,False,0,0
65,19,True,1,0
64,19,False,0,0
65,20,True,1,0
64,20,False,0,0
65,21,True,1,0
64,21,False,0,0
65,22,True,1,0
64,22,False,0,0
65,23,True,1,0
64,23,False,0,0
65,24,True,1,0
64,24,False,0,0
65,25,True,1,0
64,25,False,0,0
65,26,True,1,0
64,26,False,0,0
65,27,True,1,0
64,27,False,0,0
65,28,True,1,0
64,28,False,0,0
65,29,True,1,0
64,29,False,0,0
65,30,True,1,0
64,30,False,0,0
65,31,True,1,0
64,31,False,0,0
65,32,True,1,0
64,32,False,0,0
65,33,True,1,0
64,33,False,0,0
65,34,True,1,0
64,34,False,0,0
65,35,True,1,0
64,35,False,0,0
65,36,True,1,0
64,36,False,0,0
65,37,True,1,0
64,37,False,0,0
65,38,True,1,0
64,38,False,0,0
65,39,True,1,0
64,39,False,0,0
65,40,True,1,0
64,40,False,0,0
65,41,True,1,0
64,41,False,0,0
65,42,True,1,0
64,42,False,0,0
65,43,True,1,0
64,43,False,0,0
65,44,True,1,0
64,44,False,0,0
65,45,True,1,0
64,45,False,0,0
65,46,True,1,0
64,46,False,0,0
65,47,True,1,0
64,47,False,0,0
65,48,True,1,0
64,48,False,0,0
65,49,True,1,0
64,49,False,0,0
65,50,True,1,0
64,50,False,0,0
65,51,True,1,0
64,51,False,0,0
65,52,True,1,0
64,52,False,0,0
65,53,True,1,0
64,53,False,0,0
65,54,True,1,0
64,54,False,0,0
65,55,True,1,0
64,55,False,0,0
65,56,True,1,0
64,56,False,0,0
65,57,True,1,0
64,57,False,0,0
65,58,True,1,0
64,58,False,0,0
65,59,True,1,0
64,59,False,0,0
65,60,True,1,0
64,60,False,0,0
65,61,True,1,0
64,61,False,0,0
65,62,True,1,0
64,62,False,0,0
65,63,True,1,0
64,63,False,0,0
65,64,True,1,0
64,64,False,0,0
65,65,True,1,0
64,65,False,0,0
65,66,True,1,0
64,66,False,0,0
65,67,True,1,0
64,67,False,0,0
65,68,True,1,0
64,68,False,0,0
65,69,True,1,0
64,69,False,0,0
65,70,True,1,0
64,70,False,0,0
65,71,True,1,0
64,71,False,0,0
65,72,True,1,0
64,72,False,0,0
65,73,True,1,0
64,73,False,0,0
65,74,True,1,0
64,74,False,0,0
65,75,True,1,0
64,75,False,0,0
65,76,True,1,0
64,76,False,0,0
65,77,True,1,0
64,77,False,0,0
65,78,True,1,0
64,78,False,0,0
65,79,True,1,0
64,79,False,0,0
65,80,True,1,0
64,80,False,0,0
65,81,True,1,0
64,81,False,0,0
65,82,True,1,0
64,82,False,0,0
65,83,True,1,0
64,83,False,0,0
65,84,True,1,0
64,84,False,0,0
65,85,True,1,0
64,85,False,0,0
65,86,True,1,0
64,86,False,0,0
65,87,True,1,0
64,87,False,0,0
65,88,True,1,0
64,88,False,0,0
65,89,True,1,0
64,89,False,0,0
65,90,True,1,0
64,90,False,0,0
65,91,True,1,0
64,91,False,0,0
65,92,True,1,0
64,92,False,0,0
65,93,True,1,0
64,93,False,0,0
65,94,True,1,0
64,94,False,0,0
65,95,True,1,0
64,95,False,0,0
65,96,True,1,0
64,96,False,0,0
65,97,True,1,0
64,97,False,0,0
65,98,True,1,0
64,98,False,0,0
65,99,True,1,0
64,99,False,0,0
65,100,True,1,0
64,100,False,0,0
65,101,True,1,0
64,101,False,0,0
65,102,True,1,0
64,102,False,0,0
65,103,True,1,0
64,103,False,0,0
65,104,True,1,0
64,104,False,0,0
65,105,True,1,0
64,105,False,0,0
65,106,True,1,0
64,106,False,0,0
65,107,True,1,0
64,107,False,0,0
65,108,True,1,0
64,108,False,0,0
65,109,True,1,0
64,109,False,0,0
65,110,True,1,0
64,110,False,0,0
65,111,True,1,0
64,111,False,0,0
65,112,True,1,0
64,112,False,0,0
65,113,True,1,0
64,113,False,0,0
65,114,True,1,0
64,114,False,0,0
65,115,True,1,0
64,115,False,0,0
65,116,True,1,0
64,116,False,0,0
65,117,True,1,0
64,117,False,0,0
65,118,True,1,0
64,118,False,0,0
65,119,True,1,0
64,119,False,0,0
65,120,True,1,0
64,120,False,0,0
65,121,True,1,0
64,121,False,0,0
65,122,True,1,0
64,122,False,0,0
65,123,True,1,0
64,123,False,0,0
65,124,True,1,0
64,124,False,0,0
65,125,True,1,0
64,125,False,0,0
65,126,True,1,0
64,126,False,0,0
65,127,True,1,0
64,127,False,0,0
65,128,True,1,0
64,128,False,0,0
65,129,True,1,0
64,129,False,0,0
65,130,True,1,0
64,130,False,0,0
65,131,True,1,0
64,131,False,0,0
65,132,True,1,0
64,132,False,0,0
65,133,True,1,0
64,133,False,0,0
65,134,True,1,0
64,134,False,0,0
65,135,True,1,0
64,135,False,0,0
65,136,True,1,0
64,136,False,0,0
65,137,True,1,0
64,137,False,0,0
65,138,True,1,0
64,138,False,0,0
65,139,True,1,0
64,139,False,0,0
65,140,True,1,0
64,140,False,0,0
65,141,True,1,0
64,141,False,0,0
65,142,True,1,0
64,142,False,0,0
65,143,True,1,0
64,143,False,0,0
65,144,True,1,0
64,144,False,0,0
65,145,True,1,0
64,145,False,0,0
65,146,True,1,0
64,146,False,0,0
65,147,True,1,0
64,147,False,0,0
65,148,True,1,0
64,148,False,0,0
65,149,True,1,0
64,149,False,0,0
65,150,True,1,0
64,150,False,0,0
65,151,True,1,0
64,151,False,0,0
65,152,True,1,0
64,152,False,0,0
65,153,True,1,0
64,153,False,0,0
65,154,True,1,0
64,154,False,0,0
65,155,True,1,0
64,155,False,0,0
65,156,True,1,0
64,156,False,0,0
65,157,True,1,0
64,157,False,0,0
65,158,True,1,0
64,158,False,0,0
65,159,True,1,0
64,159,False,0,0
65,160,True,1,0
64,160,False,0,0
65,161,True,1,0
64,161,False,0,0
65,162,True,1,0
64,162,False,0,0
65,163,True,1,0
64,163,False,0,0
65,164,True,1,0
64,164,False,0,0
65,165,True,1,0
64,165,False,0,0
65,166,True,1,0
64,166,False,0,0
65,167,True,1,0
64,167,False,0,0
65,168,True,1,0
64,168,False,0,0
65,169,True,1,0
64,169,False,0,0
65,170,True,1,0
64,170,False,0,0
65,171,True,1,0
64,171,False,0,0
65,172,True,1,0
64,172,False,0,0
65,173,True,1,0
64,173,False,0,0
65,174,True,1,0
64,174,False,0,0
65,175,True,1,0
64,175,False,0,0
65,176,True,1,0
64,176,False,0,0
65,177,True,1,0
64,177,False,0,0
65,178,True,1,0
64,178,False,0,0
65,179,True,1,0
64,179,False,0,0
65,180,True,1,0
64,180,False,0,0
65,181,True,1,0
64,181,False,0,0
65,182,True,1,0
64,182,False,0,0
65,183,True,1,0
64,183,False,0,0
65,184,True,1,0
64,184,False,0,0
65,185,True,1,0
64,185,False,0,0
65,186,True,1,0
64,186,False,0,0
65,187,True,1,0
64,187,False,0,0
65,188,True,1,0
64,188,False,0,0
65,189,True,1,0
64,189,False,0,0
65,190,True,1,0
64,190,False,0,0
65,191,True,1,0
64,191,False,0,0
65,192,True,1,0
64,192,False,0,0
65,193,True,1,0
64,193,False,0,0
65,194,True,1,0
64,194,False,0,0
65,195,True,1,0
64,195,False,0,0
65,196,True,1,0
64,196,False,0,0
65,197,True,1,0
64,197,False,0,0
65,198,True,1,0
64,198,False,0,0
65,199,True,1,0
64,199,False,0,0
65,200,True,1,0
64,200,False,0,0
65,201,True,1,0
64,201,False,0,0
65,202,True,1,0
64,202,False,0,0
65,203,True,1,0
64,203,False,0,0
65,204,True,1,0
64,204,False,0,0
65,205,True,1,0
64,205,False,0,0
65,206,True,1,0
64,206,False,0,0
65,207,True,1,0
64,207,False,0,0
65,208,True,1,0
64,208,False,0,0
65,209,True,1,0
64,209,False,0,0
65,210,True,1,0
64,210,False,0,0
65,211,True,1,0
64,211,False,0,0
65,212,True,1,0
64,212,False,0,0
65,213,True,1,0
64,213,False,0,0
65,214,True,1,0
64,214,False,0,0
65,215,True,1,0
64,215,False,0,0
65,216,True,1,0
64,216,False,0,0
65,217,True,1,0
64,217,False,0,0
65,218,True,1,0
64,218,False,0,0
65,219,True,1,0
64,219,False,0,0
65,220,True,1,0
64,220,False,0,0
65,221,True,1,0
64,221,False,0,0
65,222,True,1,0
64,222,False,0,0
65,223,True,1,0
64,223,False,0,0
65,224,True,1,0
64,224,False,0,0
65,225,True,1,0
64,225,False,0,0
65,226,True,1,0
64,226,False,0,0
65,227,True,1,0
64,227,False,0,0
65,228,True,1,0
64,228,False,0,0
65,229,True,1,0
64,229,False,0,0
65,230,True,1,0
64,230,False,0,0
65,231,True,1,0
64,231,False,0,0
65,232,True,1,0
64,232,False,0,0
65,233,True,1,0
64,233,False,0,0
65,234,True,1,0
64,234,False,0,0
65,235,True,1,0
64,235,False,0,0
65,236,True,1,0
64,236,False,0,0
65,237,True,1,0
64,237,False,0,0
65,238,True,1,0
64,238,False,0,0
65,239,True,1,0
64,239,False,0,0
65,240,True,1,0
64,240,False,0,0
65,241,True,1,0
64,241,False,0,0
65,242,True,1,0
64,242,False,0,0
65,243,True,1,0
64,243,False,0,0
65,244,True,1,0
64,244,False,0,0
65,245,True,1,0
64,245,False,0,0
65,246,True,1,0
64,246,False,0,0
65,247,True,1,0
64,247,False,0,0
65,248,True,1,0
64,248,False,0,0
65,249,True,1,0
64,249,False,0,0
65,250,True,1,0
64,250,False,0,0
65,251,True,1,0
64,251,False,0,0
65,252,True,1,0
64,252,False,0,0
65,253,True,1,0
64,253,False,0,0
65,254,True,1,0
64,254,False,0,0
65,255,True,1,0
64,255,False,0,0
80,1,True,0,1
79,1,False,1,1
80,2,True,0,1
79,2,False,1,1
80,3,True,0,1
79,3,False,1,1
80,4,True,0,1
79,4,False,1,1
80,5,True,0,1
79,5,False,1,1
80,6,True,0,1
79,6,False,1,1
80,7,True,0,1
79,7,False,1,1
80,8,True,0,1
79,8,False,1,1
80,9,True,0,1
79,9,False,1,1
80,10,True,0,1
79,10,False,1,1
80,11,True,0,1
79,11,False,1,1
80,12,True,0,1
79,12,False,1,1
80,13,True,0,1
79,13,False,1,1
80,14,True,0,1
79,14,False,1,1
80,15,True,0,1
79,15,False,1,1
80,16,True,0,1
79,16,False,1,1
80,17,True,0,1
79,17,False,1,1
80,18,True,0,1
79,18,False,1,1
80,19,True,0,1
79,19,False,1,1
80,20,True,0,1
79,20,False,1,1
80,21,True,0,1
79,21,False,1,1
80,22,True,0,1
79,22,False,1,1
80,23,True,0,1
79,23,False,1,1
80,24,True,0,1
79,24,False,1,1
80,25,True,0,1
79,25,False,1,1
80,26,True,0,1
79,26,False,1,1
80,27,True,0,1
79,27,False,1,1
80,28,True,0,1
79,28,False,1,1
80,29,True,0,1
79,29,False,1,1
80,30,True,0,1
79,30,False,1,1
80,31,True,0,1
79,31,False,1,1
80,32,True,0,1
79,32,False,1,1
80,33,True,0,1
79,33,False,1,1
80,34,True,0,1
79,34,False,1,1
80,35,True,0,1
79,35,False,1,1
80,36,True,0,1
79,36,False,1,1
80,37,True,0,1
79,37,False,1,1
80,38,True,0,1
79,38,False,1,1
80,39,True,0,1
79,39,False,1,1
80,40,True,0,1
79,40,False,1,1
80,41,True,0,1
79,41,False,1,1
80,42,True,0,1
79,42,False,1,1
80,43,True,0,1
79,43,False,1,1
80,44,True,0,1
79,44,False,1,1
80,45,True,0,1
79,45,False,1,1
80,46,True,0,1
79,46,False,1,1
80,47,True,0,1
79,47,False,1,1
80,48,True,0,1
79,48,False,1,1
80,49,True,0,1
79,49,False,1,1
80,50,True,0,1
79,50,False,1,1
80,51,True,0,1
79,51,False,1,1
80,52,True,0,1
79,52,False,1,1
80,53,True,0,1
79,53,False,1,1
80,54,True,0,1
79,54,False,1,1
80,55,True,0,1
79,55,False,1,1
80,56,True,0,1
79,56,False,1,1
80,57,True,0,1
79,57,False,1,1
80,58,True,0,1
79,58,False,1,1
80,59,True,0,1
79,59,False,1,1
80,60,True,0,1
79,60,False,1,1
80,61,True,0,1
79,61,False,1,1
80,62,True,0,1
79,62,False,1,1
80,63,True,0,1
79,63,False,1,1
80,64,True,0,1
79,64,False,1,1
80,65,True,0,1
79,65,False,1,1
80,66,True,0,1
79,66,False,1,1
80,67,True,0,1
79,67,False,1,1
80,68,True,0,1
79,68,False,1,1
80,69,True,0,1
79,69,False,1,1
80,70,True,0,1
79,70,False,1,1
80,71,True,0,1
79,71,False,1,1
80,72,True,0,1
79,72,False,1,1
80,73,True,0,1
79,73,False,1,1
80,74,True,0,1
79,74,False,1,1
80,75,True,0,1
79,75,False,1,1
80,76,True,0,1
79,76,False,1,1
80,77,True,0,1
79,77,False,1,1
80,78,True,0,1
79,78,False,1,1
80,79,True,0,1
79,79,False,1,1
80,80,True,0,1
79,80,False,1,1
80,81,True,0,1
79,81,False,1,1
80,82,True,0,1
79,82,False,1,1
80,83,True,0,1
79,83,False,1,1
80,84,True,0,1
79,84,False,1,1
80,85,True,0,1
79,85,False,1,1
80,86,True,0,1
79,86,False,1,1
80,87,True,0,1
79,87,False,1,1
80,88,True,0,1
79,88,False,1,1
80,89,True,0,1
79,89,False,1,1
80,90,True,0,1
79,90,False,1,1
80,91,True,0,1
79,91,False,1,1
80,92,True,0,1
79,92,False,1,1
80,93,True,0,1
79,93,False,1,1
80,94,True,0,1
79,94,False,1,1
80,95,True,0,1
79,95,False,1,1
80,96,True,0,1
79,96,False,1,1
80,97,True,0,1
79,97,False,1,1
80,98,True,0,1
79,98,False,1,1
80,99,True,0,1
79,99,False,1,1
80,100,True,0,1
79,100,False,1,1
80,101,True,0,1
79,101,False,1,1
80,102,True,0,1
79,102,False,1,1
80,103,True,0,1
79,103,False,1,1
80,104,True,0,1
79,104,False,1,1
80,105,True,0,1
79,105,False,1,1
80,106,True,0,1
79,106,False,1,1
80,107,True,0,1
79,107,False,1,1
80,108,True,0,1
79,108,False,1,1
80,109,True,0,1
79,109,False,1,1
80,110,True,0,1
79,110,False,1,1
80,111,True,0,1
79,111,False,1,1
80,112,True,0,1
79,112,False,1,1
80,113,True,0,1
79,113,False,1,1
80,114,True,0,1
79,114,False,1,1
80,115,True,0,1
79,115,False,1,1
80,116,True,0,1
79,116,False,1,1
80,117,True,0,1
79,117,False,1,1
80,118,True,0,1
79,118,False,1,1
80,119,True,0,1
79,119,False,1,1
80,120,True,0,1
79,120,False,1,1
80,121,True,0,1
79,121,False,1,1
80,122,True,0,1
79,122,False,1,1
80,123,True,0,1
79,123,False,1,1
80,124,True,0,1
79,124,False,1,1
80,125,True,0,1
79,125,False,1,1
80,126,True,0,1
79,126,False,1,1
80,127,True,0,1
79,127,False,1,1
80,128,True,0,1
79,128,False,1,1
80,129,True,0,1
79,129,False,1,1
80,130,True,0,1
79,130,False,1,1
80,131,True,0,1
79,131,False,1,1
80,132,True,0,1
79,132,False,1,1
80,133,True,0,1
79,133,False,1,1
80,134,True,0,1
79,134,False,1,1
80,135,True,0,1
79,135,False,1,1
80,136,True,0,1
79,136,False,1,1
80,137,True,0,1
79,137,False,1,1
80,138,True,0,1
79,138,False,1,1
80,139,True,0,1
79,139,False,1,1
80,140,True,0,1
79,140,False,1,1
80,141,True,0,1
79,141,False,1,1
80,142,True,0,1
79,142,False,1,1
80,143,True,0,1
79,143,False,1,1
80,144,True,0,1
79,144,False,1,1
80,145,True,0,1
79,145,False,1,1
80,146,True,0,1
79,146,False,1,1
80,147,True,0,1
79,147,False,1,1
80,148,True,0,1
79,148,False,1,1
80,149,True,0,1
79,149,False,1,1
80,150,True,0,1
79,150,False,1,1
80,151,True,0,1
79,151,False,1,1
80,152,True,0,1
79,152,False,1,1
80,153,True,0,1
79,153,False,1,1
80,154,True,0,1
79,154,False,1,1
80,155,True,0,1
79,155,False,1,1
80,156,True,0,1
79,156,False,1,1
80,157,True,0,1
79,157,False,1,1
80,158,True,0,1
79,158,False,1,1
80,159,True,0,1
79,159,False,1,1
80,160,True,0,1
79,160,False,1,1
80,161,True,0,1
79,161,False,1,1
80,162,True,0,1
79,162,False,1,1
80,163,True,0,1
79,163,False,1,1
80,164,True,0,1
79,164,False,1,1
80,165,True,0,1
79,165,False,1,1
80,166,True,0,1
79,166,False,1,1
80,167,True,0,1
79,167,False,1,1
80,168,True,0,1
79,168,False,1,1
80,169,True,0,1
79,169,False,1,1
80,170,True,0,1
79,170,False,1,1
80,171,True,0,1
79,171,False,1,1
80,172,True,0,1
79,172,False,1,1
80,173,True,0,1
79,173,False,1,1
80,174,True,0,1
79,174,False,1,1
80,175,True,0,1
79,175,False,1,1
80,176,True,0,1
79,176,False,1,1
80,177,True,0,1
79,177,False,1,1
80,178,True,0,1
79,178,False,1,1
80,179,True,0,1
79,179,False,1,1
80,180,True,0,1
79,180,False,1,1
80,181,True,0,1
79,181,False,1,1
80,182,True,0,1
79,182,False,1,1
80,183,True,0,1
79,183,False,1,1
80,184,True,0,1
79,184,False,1,1
80,185,True,0,1
79,185,False,1,1
80,186,True,0,1
79,186,False,1,1
80,187,True,0,1
79,187,False,1,1
80,188,True,0,1
79,188,False,1,1
80,189,True,0,1
79,189,False,1,1
80,190,True,0,1
79,190,False,1,1
